,af,ar,as,az,ba,be,bfq,bg,bn,bo,br,brh,ca,cs,cy,da,de,el,en,es,et,fa,fi,fo,fr,fy,ga,gd,gdb,gl,gon,gv,he,hi,hu,hy,id,is,it,ja,ka,kfa,kfb,kfe,kff,km,kn,ko,krl,kru,ku,kxv,la,lb,liv,lo,lt,lv,lzz,mjt,mk,ml,mn,ms,mt,my,nl,nn,ny,oc,pci,pl,ps,pt,ro,ru,sa,se,sk,sl,sq,sv,sva,ta,tcx,tcy,te,tg,th,tl,tr,ug,uk,ur,vep,vi,vot,vro,xmf,xub,yea,yi,za,zu
pt,12.005600960342338,11.053652140025326,12.716458640565783,12.448980496310595,12.631295028755964,10.794967948717948,11.313621353394081,10.81403318903319,12.397539682539684,13.829836048145909,12.700660707605154,12.987129380991274,9.326984861543686,11.021240359152447,11.380230298062466,12.083310095505217,11.578237070258345,11.167042724352417,13.183828764787313,6.420647964809642,11.7026394014736,12.03464261536512,10.934489769010494,12.637028882952798,11.593966941623192,10.961244588744592,14.081441346411406,13.254855114444158,11.82732813781201,4.749862637362637,11.717139640526739,13.846194424024612,11.265427754064119,11.968476069753441,13.134745779907071,11.765448364153606,11.364189205855874,11.478506545960812,8.902214464217058,13.763364452175642,11.853319979996298,11.61496985690534,11.908081016951986,11.983205983717816,11.921008576250511,14.705157444804685,11.353755344030487,13.319670726099297,10.811788995402985,11.435811351133934,10.51277195027195,11.662832023943135,10.063592345544592,11.738660768794697,12.023598163494537,15.96356883856884,11.552416559889386,10.317094462141633,12.424131960415453,11.774894425273931,10.754004527218813,12.372404876555732,13.121555944055945,10.461816756186986,11.986475534269651,16.055729221938012,11.586872897217724,12.238250297460825,11.197534072534072,8.571835007810616,14.164672842092196,11.475604166049193,12.70577219077219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ro,11.484477124183005,10.734054051361746,12.517367858027196,12.715215695984925,12.345547154370687,11.422500936563436,13.326034489766885,10.450878945615788,12.314057564057562,13.648882711103942,12.291527916527915,13.78265741108207,9.083389832389832,10.830933563597796,10.688608638385423,11.559341361065497,10.6844342802372,10.399245199245199,12.356399337377598,10.106666222666222,11.593956164608338,11.809718967429248,10.714392592109983,12.78082793829547,12.20693738628521,11.07638888888889,13.251762236881284,11.851809764309763,11.833369895869895,9.946030198434045,13.297791547791547,12.517771464646465,11.784078884078884,11.547975774225774,12.533285793154214,11.70639951612174,11.03443609236292,11.391989834877768,10.313364950461725,13.75296079581794,12.40706726848031,12.47518453768454,12.382426507426507,13.276149526149526,13.011966261966263,12.602766845223742,12.802480927480927,14.102747275126308,10.624972953777302,11.363427113427113,12.07129474468184,12.657302265635598,9.7918653612013,11.564545288683219,11.661278926624197,13.982970943198216,12.898609836109836,10.031332229861642,12.269401146239382,13.002181277916572,9.40390281015281,14.07287401037401,13.157300041228613,10.547895415242353,11.614669421487603,14.988658563658563,11.123064969218817,13.051454781046617,10.936293528274657,7.916300450391359,13.055361680361681,11.335400200289905,12.457524554298745,10.455758379265843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ru,12.283807039954583,11.551226808171252,13.40790057895321,13.016250416250417,12.769652235817649,4.492166345801196,11.5159635018506,7.925566706688458,12.591706904206905,13.272740387466415,12.28426261238761,11.695876271831397,12.225606332244292,7.134180340755641,12.16064292850007,13.37500086046598,12.033318380276432,10.770335616764187,14.392146835987417,11.498513513178318,12.554743013297891,12.307921963094378,11.540615773974906,11.596903096903098,14.745105048039086,12.725175505835884,15.04081500885478,15.507602212602212,12.578577318373235,11.972325189430453,12.959431583156075,13.09388692115965,11.186545626844133,12.311520433860858,14.18237020740697,13.196099878540435,12.61953147325488,11.16845098533695,11.231998131583245,13.358677320412014,12.406871293273682,11.679416979912178,12.6128147895855,12.53994864262721,13.020059447355367,15.504862539421362,11.673256165603105,13.44181019916314,11.339523432820535,11.791968943754659,10.746332249621723,12.320806970806968,10.882001412337106,12.994281413031414,12.800812897304127,16.83367581785303,11.545437094406166,10.436761257533316,13.426267127181763,11.98818805612576,8.595217475425809,12.368163299285749,12.763038122215338,11.123972279762722,12.521347613738918,17.638859439879845,12.437162770384694,12.492891524671185,10.873879187190877,11.402798759506076,15.356975224322165,7.86518514466911,13.396111103903312,11.905185663586304,11.76641478700975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sa,13.179379776602,9.993834142048428,12.742849499428447,11.23977073062439,12.058753298672654,10.425098761637223,10.648254680925135,10.610629380366223,11.69365059543631,12.790953364817002,11.679873511904763,11.318288980523022,12.593419100461354,10.878533566889732,12.739103048626857,12.781250959442447,11.321441133941134,10.0332094376212,13.416784696784696,11.511086136086137,10.723897028897028,11.014144882894879,9.866647981647981,12.859738845032961,14.210099715099714,12.917444823694822,12.911154916512059,13.217433552110968,12.148319470127978,11.110948735948735,11.954684499897267,13.540796621678975,10.630585410757828,11.219932139423666,13.328147778147775,11.605390855390857,9.202580752580753,11.49888452705354,10.680418233727057,12.659664987789988,11.332729677729677,10.705540912987722,11.190454935135785,11.930558507686168,12.21089991568715,13.683887342815915,10.352036261610728,12.502507078211304,9.910624745624746,10.060617573915446,13.191946248196249,11.728028144694807,10.0106813121519,11.14211543816807,11.2304662004662,16.444861025218167,10.74862486547269,9.921358086358087,12.329127354127353,11.0972132333044,10.141280530169421,10.88841005330367,13.257335257335258,9.837422368160073,11.343149274967457,14.796524680327497,11.82784299034299,14.01180460164835,11.20722028648858,11.842496392496393,14.803878450155047,11.28050801050801,12.382117111283778,11.4515218419328,11.193472312519932,11.734242609242608,,,,,,,,,,,,,,,,,,,,,,,,,,,,
se,13.981569900687546,9.918436072124596,14.667210517656944,12.209322093250668,13.65432797489249,11.462899947274948,10.09680274505856,10.850850145661466,13.198921028466485,15.274545188607688,12.54590884026368,12.7832841085682,14.32110865325151,11.733503734326103,13.228888082403707,14.833086762774263,11.809580080413415,9.546403282252339,15.272494818727695,10.873889028940182,12.052253045101553,12.401415979284831,9.740352572040727,11.056401237651237,16.480632571385996,11.931148397057488,14.65398392687125,14.886962481962483,12.019646711313378,13.175265425265424,11.359162442495776,14.036560331203187,11.95289432789433,13.18495344811134,14.965407689722758,11.806689577216538,9.442650186071239,10.760945010088847,9.350169948515537,14.070361666952577,11.479922094648122,10.130558330558332,10.790214261047593,11.431360306360308,12.165404040404042,14.720892147975482,9.586302894636228,13.260866724636983,9.181374481482628,10.322996447996447,13.54153207903208,9.8747076997077,10.148903128380741,13.384954859954858,12.580652034419156,18.079277782402784,10.686409457750921,10.35114096143508,11.564441635452917,9.686604753271421,11.495750648528428,9.864779818946484,15.408866596366599,9.810727466977468,11.703752886679716,17.256684239078606,12.909724997224997,15.514289026385802,9.68575661926726,10.838319418676562,15.46667468334135,12.345404690438935,12.34006734006734,12.291434645601313,11.730435999186,12.33938816130597,9.987349003653351,,,,,,,,,,,,,,,,,,,,,,,,,,,
sk,11.300069143819144,11.065001874875826,12.268994750953514,11.536881521256522,11.314727958076581,6.0715046270601825,11.104783384004161,7.339497803783518,12.327821869488535,12.300203702547453,11.926367243867245,11.747175047175046,11.545875736216644,3.4634560959384904,11.252363058397542,11.505993456488508,10.922169031434766,10.476469628255343,12.75085426369673,10.953867248040181,11.262900721804833,10.849098777039954,10.596649165142315,11.625364087389404,13.26708774482747,10.081797737409982,13.388764331512423,12.474190799621832,11.232869496758385,11.088950731807877,11.449354657687989,12.219554030874786,12.045416389166387,11.167405802919822,12.018081423238765,11.349216706214676,12.6750423000423,10.368327601152028,10.941806404874587,13.178337121815382,11.368149248235872,11.405946248538841,11.309109443368703,12.643266420499536,12.790011600196786,13.227651835344146,11.750848945293392,12.305905185500775,10.238360573977012,11.645158339602784,10.284205146705148,10.523884507927061,10.715924888079618,12.12730030017264,11.391014284421818,15.181108318205093,11.36672416893936,8.407468016479646,12.390821602294205,11.6246201185285,6.144802093331506,11.449930405268097,12.379264254264255,11.050485858897074,10.454140888351413,15.115208930349773,11.254663211184953,10.832504375057567,10.711868725953233,10.351639101639101,12.993642331605296,5.101656857221926,11.455674925432989,11.079889356675071,11.348769484483771,7.251627368065724,10.992874313186814,11.201651957668002,,,,,,,,,,,,,,,,,,,,,,,,,,
sl,10.3568759018759,10.611363865792999,12.278490606615607,11.19367163843908,11.24647586506561,7.08899170752619,11.198245477466257,6.279899168292026,11.271271686969362,13.013695505883007,10.938492063492065,11.468166778351964,11.491748106109808,6.79492817957583,11.039500686017078,10.962695915195916,10.97488707437687,10.43956816542044,13.030848933994628,11.00370814631378,10.849125488198336,11.028250302571571,10.619621548429494,12.120810702707253,12.531309986309985,10.05292238625572,13.151283240568954,12.261026402975556,12.486512132853596,11.798305327151478,11.612474923450533,11.942936507936508,11.110399631232964,11.266955897637715,12.286817585286974,11.561434160698866,11.93012438949939,10.867325187343985,10.625453896593603,13.159220605195179,11.887852030236136,11.75645966499625,11.948780047865412,12.478560396243322,13.079565928651293,13.25294844044844,11.716083374619958,12.862415060784626,10.760989056932765,11.82108101925175,9.631720430107526,11.76646491806066,10.422648086040944,11.017029416222964,11.16300899247919,14.372427572427572,10.783907488175782,8.857903078833312,12.016543998507085,11.609486719242817,7.42551185711563,12.142043254848131,12.506668155477678,10.756107830222874,10.875881177110685,14.461390654098986,11.130208757831134,11.700816416094195,10.994483607159664,10.441748675301307,13.28739045507338,7.332587482421919,11.833881716574023,11.145650900823314,10.603539181125386,7.917907910165411,10.547605580693817,11.477340042466093,5.8034792668939,,,,,,,,,,,,,,,,,,,,,,,,,
sq,11.665079365079366,13.701618867243866,13.180482560917342,14.001344614980978,11.874932695828218,12.52680870327929,14.039242727921973,10.880255589159699,12.544270833333334,13.895145652958155,11.091475984333128,12.684349028867747,12.30290203623537,12.182259316770185,11.62983588141816,11.122376648692438,11.871947496947497,13.02149396302622,11.565833103067147,12.824747474747474,12.77430872909596,13.830445549195549,12.369509922701413,13.163820018365474,12.99744177566758,9.98109473109473,11.473627904662388,10.884411884411886,12.59939960832818,14.291696729196728,13.220524762935478,9.175024050024051,13.54272842056933,12.366716996853983,12.102548362002143,12.54027077928177,12.126870557426113,13.016693714969573,12.925824257441905,13.157283955360876,13.105010976021616,14.069300491175492,14.921646310039169,15.146517916607204,15.736989944579232,13.774988254639418,14.294607426303855,13.299860563905506,12.224028926156585,12.050542463488892,12.52276769124595,13.152356902356903,12.367872867872867,11.101914709869254,11.62269733812287,12.96515873015873,15.088273081694135,11.564616402116403,13.215863846298632,14.016492960820694,10.728101478101479,15.279986134896847,12.54378411443629,12.675332088003321,12.095526695526695,13.211056606437042,11.503814381623371,10.015268515268515,11.732409498713846,11.98742183742184,11.74294926303855,12.31286947819206,11.991559366559366,12.860491561578518,11.213884880551548,13.18435922824221,12.728204052183644,14.415797888454138,11.832220841836225,11.140235298889145,,,,,,,,,,,,,,,,,,,,,,,,
sv,8.54391186299081,13.226749989492708,12.155599587828505,13.579389675980588,11.869934463684464,12.169117396939978,13.562743253219445,11.851203060505386,11.189982532087797,14.609870684870684,11.684408569825237,12.857952517567902,11.062975990059321,11.831262395421689,11.553571428571429,4.764756944444445,8.279200028093834,12.340424654710368,9.917354250687582,12.391346406119132,11.688221915786018,12.409475979700698,12.11296478924684,11.467535242535241,11.994712078045412,8.319931944931946,12.677366117786677,11.298134920634919,12.64575134461498,12.217720057720058,12.650421968603787,10.83105884630275,11.940820543093269,11.704162630298992,11.278928667203003,12.437055409284925,11.654969609515064,10.541969604469605,13.573920421142644,14.145750526069675,13.509997718331052,13.105698173879993,13.609911132638405,14.66943473193473,13.757405683542046,11.60696605374823,14.237121043939226,14.799525320358654,11.745521453854789,11.903794437885349,9.637556309431309,13.087018140589567,12.723805020974831,9.333553791887125,11.2107190055908,13.576995744368626,14.659052390395674,11.471208408708407,13.994977244977246,13.633770059906425,10.645604106541606,14.306977534250262,12.821511544011544,12.62803735217528,11.615605766115973,13.554653679653677,7.565902076318743,4.91951566951567,11.47556800497977,9.818315644928546,10.622830031920941,12.363672559324732,12.358778673433847,12.286004930741774,11.613691863691864,13.083378871840411,12.97796092796093,14.17813286930934,11.343460194775988,11.155575415045114,11.574271499644635,,,,,,,,,,,,,,,,,,,,,,,
sva,13.02331275282095,10.828586252265445,12.473191856180579,11.04244617816046,11.956923193765299,10.767143234124367,10.812596006144394,11.121273859645951,11.148871961371961,12.508166205940176,13.25290854978355,10.86396543453851,11.995605089355092,11.370661392700868,12.469758227411289,12.762208076161563,11.497723358730822,11.97146583575155,14.257063931214415,11.648820375775683,11.09861053186296,11.57460985599931,10.855356752201414,12.457674270174271,13.780437042632164,11.934939536354632,15.353668585202673,14.755117845117844,11.012100711080304,12.657590399366715,12.449397258070727,12.451344867253962,11.916290798753485,11.489931364931364,13.524732281955899,11.775629439652281,11.484963617942343,11.828231943686019,11.325844230400575,13.297697342340198,10.723166565096179,11.762762110338643,12.468557094832605,12.456277990716767,13.123203610448508,14.563357843137256,12.533488337059765,12.93773816053228,10.686351741570189,11.431215185041717,11.51412001740949,11.112213291758746,11.904479949874686,11.686404105154107,11.621222392763654,14.767596854622164,12.230565039199059,10.68104136686726,11.401023914810681,11.51278299365034,10.103932140390475,12.049905022781674,12.043901948965242,10.54609815225624,11.87882970491666,16.784270003500772,11.783866559068175,13.070581725242741,12.666104818702221,11.717475275402105,14.32510417586948,11.552843266462672,11.623688540896334,11.551409226927364,11.999780613911048,12.02466698300564,11.536617271617272,12.083975821385168,10.707448943750313,11.00543330841344,12.831469358065105,12.605017228939642,,,,,,,,,,,,,,,,,,,,,,
ta,12.725712725712725,10.82320942945943,13.30250630445943,13.44942532665747,13.577482572200884,11.70909787011482,9.086035156599674,11.376015888351414,12.001274651274652,14.243064805564806,13.491110885642135,13.877782226364697,13.849239875257974,12.102029408670035,12.588420782697893,12.722951344430216,11.616343831905057,11.478459047436639,14.255989192213681,10.462862678738908,13.545352181831774,13.38427028811644,11.643425381308035,11.753396140896141,16.28479166881229,11.644172667610167,14.831526074657944,14.272619047619047,10.721829686753155,12.282224424511657,10.13328225062919,14.414239332096477,10.899502544239386,13.36355110532742,13.970943914303291,13.177500161875164,10.789053025164137,11.465259404819845,11.134220656237702,13.334710939645149,11.859001967420335,7.695395803176416,11.720331963954413,9.169798313930968,9.923553812134244,14.520372374539042,7.793184989613561,14.959671720589974,11.274893827827503,10.952023599982782,12.500868473090694,10.959566948203312,11.237213866380532,13.632332614475471,13.026991857348998,15.472700608570175,11.853608516899303,11.157461365794697,12.572365559610459,10.160976137041565,11.81631177464511,7.7575943047881815,14.715822824518474,10.600021506271506,11.441926444767354,16.0356366446792,13.256870567375888,13.912084162084165,9.767077785945709,11.764909473242808,14.284053673084284,12.888563548719796,14.024826716493383,11.492583133712168,12.528150715650716,12.64541073672226,12.037399657080508,9.791386391386393,12.287884269365751,12.441296762180908,13.646812512883942,13.582251082251082,12.85961749418382,,,,,,,,,,,,,,,,,,,,,
tcx,13.65623903123903,11.612850777694527,12.240566724941726,11.479741853034922,12.147391634187407,11.428393764759669,9.622579285142953,11.618447524697524,10.065984247234248,12.231725016881265,12.136696203102453,11.570884667873273,13.307887705916148,12.122356690830955,13.202911742954267,13.587032731606053,12.03722057421037,11.49727858638923,14.420016349863289,11.128145260255797,12.67816322333129,12.339646977373222,11.82938129047823,12.484010434010433,15.081428148362653,12.760874542124542,15.714388938290037,15.293944173110837,11.705592343497505,12.258547164836278,11.653408507925313,13.898448773448774,13.414492671071619,12.645024630512246,13.479893225986977,12.361560544235175,11.40694357687822,11.534320187641132,11.751927685542324,13.119643581500199,12.106314603763582,10.549331337596643,11.981816706869225,10.539259213903414,11.810775375751366,15.09069695736362,11.367302328024117,13.380893307950565,11.42022775643724,12.01823176823177,11.246693121693122,12.096788943379853,11.545817952925798,13.020796002938857,12.523094394267863,16.511761487304963,11.687296717957096,11.477583703774183,12.142985041169315,11.963348726103828,12.891831842812234,10.383534728629344,12.82953082545474,10.821621267746833,11.665104781582055,17.02005906327715,12.513777935390475,11.952327040562334,11.654780622940999,12.609955373844263,14.537368244000897,11.818869255135704,12.816787533454203,11.63701289223111,13.348667098667098,12.145343776871389,12.084463999357615,12.624239186739189,11.626172625083301,12.0729094753485,13.203809831041974,12.980229576820486,10.637743121724215,10.579065492330798,,,,,,,,,,,,,,,,,,,,
tcy,14.440934815934817,10.221258429070929,14.13009397286741,11.993912337662337,13.616141878465823,10.439347437674822,8.553062678062679,11.667260601817388,13.628017216987805,14.181883935100847,13.542629551820728,11.792539753387238,13.320416000361055,11.689241063213103,13.233868541097454,13.97080052185686,12.281352646786319,10.070798005948383,16.28428360188564,10.027652934752414,12.066323840558534,12.421263068463293,11.462453858499778,12.408447026829379,16.533604240244628,11.42438551032301,16.208807774499434,16.144814444814447,12.048522846052386,11.36584225777955,10.91851094066454,14.101855287569574,11.176240791372368,13.994198235974553,15.208094227395698,12.835888546366485,9.835982176259952,11.612286218055447,10.125610278016696,13.744305378036994,11.832489789122443,9.023090492440733,11.114865435018494,10.042004418317443,10.635849269777841,16.12252182276692,8.259521307690576,14.469599918403112,10.988624470767329,10.91356859510371,12.618689438133883,10.141796334978153,11.480479510504018,13.365446567127242,13.460110892508853,17.092281510759776,11.283593895622197,11.40322651334556,11.48940954170546,10.645309997125725,11.75430587930588,8.543075638513812,14.525823210605818,10.265921222651993,11.41347951291133,16.942834500015355,13.466365785514723,12.863568113568114,9.261713915015802,12.757816771705661,16.051527837242123,11.588100549243642,12.645728962395632,11.875114953743987,13.2122044424676,11.913581584902744,10.165844706676996,9.428680578680579,11.442053790372505,12.046365264673994,15.462968331271904,14.403113300840573,11.714181439308991,9.88343423866383,10.962902976708499,,,,,,,,,,,,,,,,,,,
te,14.196355446355446,10.67903814935065,14.079355973887225,12.610234012019728,13.905538710116174,11.142830568678027,9.98784032311072,12.481539610844951,12.328209753209752,14.377909995097497,13.837391774891776,13.304650671577598,14.352989384744395,12.323655111568717,14.357651217590975,14.493024627034568,13.039149484302545,10.087561578633006,16.41028585926545,10.556223071979373,12.85558559920805,13.323621179390411,11.427259815014917,12.989097476597475,16.687340580381814,12.987953886391386,16.15516306038284,15.978482011815345,11.697341915454162,11.883340489645247,11.111722319630484,15.780854462997318,10.667783970415549,13.524429152718627,15.05292175995301,13.315968898000149,10.030474155474154,11.999506445935017,11.721636712403757,14.037923448079699,11.200946845604708,9.905447443712749,9.741452000380573,10.275596978805893,8.97843576324969,15.95826087492754,8.676827586679028,15.129484386250656,10.99667948264887,11.388140629212058,13.141567794345569,9.542617231253594,11.511065450526237,15.285776172680935,12.781333179292362,17.464151488608007,11.587144172882242,11.340673215673215,12.313191439579496,10.031894126281882,13.035679405471072,9.71626016198582,14.813926713383237,10.024291858426473,12.111142645233553,17.745588336013867,14.5900312748717,15.380965219200512,9.773228998464848,13.43245951579285,14.608348850695787,12.275541949370075,14.533046737213406,12.083014545894054,13.263722201222201,12.73965738060126,11.568308907404653,10.358235899902565,11.977136329941342,12.72143896076823,16.24258281401139,15.18540319108501,13.248130695834776,10.32460028633498,12.461866115077399,9.949828039248018,,,,,,,,,,,,,,,,,,
tg,12.827851216244072,12.069235057871422,12.14320872579801,10.68337831419227,12.155070434615888,12.006615825694775,12.33819359652693,11.195784374355801,11.553308381433382,14.409040804874138,11.448585017133404,10.878044827512912,11.779719316177648,11.245403516236848,12.497838854693693,12.80648434898435,10.754767639767639,11.260994029611052,13.187352851826535,12.273060273060272,10.71243130042472,2.104458450046686,11.350048891167313,13.003656066156067,12.778001238527553,12.771734931734931,13.9718208239335,12.281683316683315,12.81343482905983,12.92932440188538,13.454770056332556,11.91492628992629,11.884590998227361,10.405531968031967,12.425593777567462,10.558581973581974,15.533560393854513,12.955046665663104,11.646559559603038,13.80291393194619,12.435746088706615,12.60913999195249,11.123166185666186,12.615715592278093,12.35850260850261,14.814118366201699,12.26708968115218,13.320068216807346,11.49500554270291,11.276534518722018,7.515018711447281,13.087829947829949,11.996169714479574,10.372355926901381,12.148413720782141,16.138888888888893,11.800466578875671,11.468097874347874,12.4293006993007,11.974555430558718,11.22155538064629,11.552514325951824,13.362227516073672,12.129670814194624,11.547701036337399,15.8288455988456,10.471914156696764,11.850228475228473,12.287068940130165,10.17521488173662,13.198871151996153,11.954416694416693,10.694444444444445,11.707240675990676,12.290519752783904,11.840669016655857,10.447482725607724,13.194573718963962,11.382519817043626,11.128111471861471,12.951251400115034,12.843427405927404,12.55039934480724,12.320011007511008,11.583990373052872,11.541782640358008,12.653492196460945,,,,,,,,,,,,,,,,,
th,12.051553672316384,14.537363417265377,12.380219955023104,13.51580512260124,13.196189661033412,15.408170125081893,15.572114438591711,14.40430053323754,11.60320929070929,14.531137621891048,12.610341295609155,13.723383759098045,14.041849232638706,14.578949403880342,13.775698934553098,12.112871986847395,13.135157537935315,15.445984032149081,11.872426685571014,15.54938166698522,14.20840871614067,15.10624039081486,14.445417485536499,14.88021431973045,13.462116323515286,12.914124397614964,13.617695585151205,11.877459199642297,13.7970562046649,14.774527603294729,12.914855223279133,13.614493274215498,14.130888555888559,12.57134501527884,13.029966339806766,13.881776645814078,14.195626903960237,14.740334328970691,16.827011713776418,15.556621453942881,15.463117625754075,14.194349129131739,14.526679841897234,15.631572684561817,15.053635525102917,11.48416785690882,15.129221020525367,15.712108748125697,14.721355021233737,13.572122472937693,14.605744949494952,14.778990774183082,15.364414301671896,13.01120496312804,13.734486661677384,4.100731546934078,17.805969269678947,13.560557688998058,16.1962110516798,14.984613439097133,13.221119676343559,15.970721591565582,13.614968364968364,13.242432886483687,14.145399286703634,12.895503295503294,13.397676811084633,13.202550039414445,14.48844539962961,15.564799783549784,11.821689482015568,15.32033587757272,13.345125194440262,14.741636644795987,13.431535425853607,16.725264926940184,15.010463687547022,16.110503696321587,14.690538874049514,14.073955182346792,12.41801463172431,12.547066338350744,14.548266595947009,14.278859576413922,14.56595879965445,15.934705240411764,16.49403216047238,14.773734228734229,,,,,,,,,,,,,,,,
tl,12.254177109440269,10.162573537573538,14.167048637636872,13.223120047466454,13.561740678676163,10.479743057868058,9.815939060939062,12.090756241965918,13.11011904761905,12.661916786916786,10.744457562639381,9.851798756798756,13.362851098409505,13.110437688926059,14.0835881954303,15.269076230283126,12.347841112375997,10.674203191444573,15.252738863203982,11.25956900395283,11.53903170472938,13.308750385523743,12.643206276927208,11.791257353757356,16.565237575216567,13.727182539682541,16.29920722908528,15.697519841269841,11.998630862601452,12.373949579831933,12.80148323898324,14.081508360920125,11.539550264550265,13.60429622929623,14.96169915355962,12.50909754927612,11.101322751322751,12.65449049595391,10.519908260813835,13.876807956353412,10.664560255446027,12.960883573440135,13.590680153180157,11.482848657190763,11.910939754689755,17.206752795815294,10.17895405876175,12.940616632689803,11.009268224555502,11.950938971159559,12.373181216931215,10.317555251765778,11.457579683189438,12.314820304578706,11.930470369423857,15.563686313686315,12.379725110005857,10.323295956916649,10.946581623591243,10.432874315227256,10.51430513930514,10.968058650750958,15.524526411355055,7.950768849206349,13.986679292929292,17.267112682291252,12.164136808569582,15.006419234360413,11.450673024891774,10.032407407407407,15.414835164835164,12.867174169499753,12.415732477564028,12.289315512529797,12.505450712481963,13.252996357647524,11.814275636644059,9.601057155404982,12.855441696350788,11.805816802245372,13.46351744962856,15.454556727994229,12.479905923989373,11.837625248682942,11.982475857475858,10.200395758088066,10.35919289044289,13.949355383178911,15.521958530887105,,,,,,,,,,,,,,,
tr,12.749119597333882,12.76731114630051,12.270569985569985,3.740513392857143,6.960382871097157,11.982588064109802,14.469931373340465,12.427400223998381,12.986940836940837,12.391369351895667,12.456606240981241,11.379029059176117,13.723899295149295,12.636863136863136,13.757143165476501,12.739035998295257,12.824683996558997,13.671512923351159,13.872866534050747,13.579998341405707,11.628626977311189,12.25711290521073,12.299393528011949,14.566481930767646,13.430123604465711,13.018578643578643,14.806993976896889,13.64600586611456,13.128286769591119,13.834726275902744,13.574119519771694,13.075366029634324,12.967374909041578,11.782979632117563,12.19107719107719,12.167505798036771,12.062688332908921,12.685063253245072,13.415273295080986,14.551448072999797,12.538530548398969,14.071946974120886,13.106186498449926,13.751086574456135,14.75559504907331,13.369026139458832,13.84924757207366,13.449327303685102,11.764077783814628,11.470508356377923,11.407799422799421,13.679298092088791,13.305576037718895,12.738821749238415,12.173509847851955,14.748978947639662,14.453130423368517,12.039181138496208,12.595331082173189,12.807405054687665,11.374198883127454,13.321501264436048,10.696739201841241,11.36527816568139,11.023933782267116,15.511134067952248,11.830893643393644,13.966819600152935,12.735675204425204,11.740423205266955,13.739812723508374,13.015183869719268,12.41589773862501,13.64556032958811,13.785714443384899,13.62839876984614,12.483893051393052,13.479135120644555,12.245205801524483,12.326014338111111,13.644212865987061,13.040095147907646,12.552408483329534,15.046006328615029,12.125670927301362,13.182752432752434,14.58464472323168,12.00891543444735,14.113136232454416,13.720503115901598,,,,,,,,,,,,,,
ug,11.85330687830688,14.376527176527178,11.824538488331592,4.723790702051572,5.962053571428571,14.37322472848789,14.400389194139198,13.485260770975056,11.912114845938376,10.635030428508689,10.887613378684808,11.09392228142228,13.881798756798759,13.7312891357009,13.242412217412216,11.316811660561662,12.779883923266276,15.298544937968016,12.866363211951446,15.292592619798503,11.76243405287523,11.088840413059163,14.337057550292844,14.988118765292679,12.798430735930737,12.832908163265305,13.90027374586198,12.053902116402117,13.980948945234658,14.606161585328254,13.30642307428022,11.752314814814817,9.540140415140415,13.039611678004535,12.431911102365648,12.379360835243189,14.248511904761905,12.956414908620792,16.13082473082473,14.157031285707756,14.08870745267804,14.994116333402049,13.922611779754638,13.556096350739207,13.896670789527931,13.539507469654527,15.812666169809027,11.514350437144556,14.06089784398608,12.810889507318079,10.066326530612246,14.397678302090066,13.686083182050924,13.029469572573023,13.310277141159494,12.6771911663216,15.726587301587298,14.532501889644747,14.385400955253898,15.088163159591732,12.387566137566138,15.624699374699373,13.761032948532948,12.5515873015873,11.283854166666666,12.474578373015873,11.602808547661489,11.832488024795715,14.473688750862665,13.269179894179894,11.602401566687282,13.053751803751805,13.038086219336222,14.51853701853702,13.723356009070296,14.496470849412026,14.054093567251462,16.67380445641315,13.350205350205352,11.863397802913932,11.524632034632035,12.5764652014652,13.572945845004668,16.060262488833917,12.572974644403216,16.50660285481714,15.008597883597883,10.246775793650794,12.046536796536799,17.14113664113664,4.4443884659401895,,,,,,,,,,,,,
uk,11.840488215488215,11.983404771866311,13.2416814406251,14.42809337127519,14.14693436193436,5.37200530950531,10.242675625028568,8.696195913587218,13.046373877019038,13.65066907729951,12.651651987858884,11.411989478027214,11.883851267779837,6.393985593161418,11.878956113331112,12.586771230427946,12.080027182555272,9.768050636232452,14.264465305226175,10.237148228527538,11.99412393162393,12.021293833793834,11.358520857162162,11.941759868484008,15.176472489659304,10.362734487734487,14.48739454989455,14.559143707170021,11.948675038952818,11.441578408041822,12.500888771722103,11.730333800186743,12.382936507936508,13.084569290738123,14.172959232105969,12.423044184280139,13.559645482722406,10.12419165506515,9.713646423021423,13.132664650164651,11.447529071170374,11.005091147656506,12.279859800693133,11.97715478965479,13.030358787303234,15.803076496674057,10.638694638694638,13.09643513052604,11.24389348574131,11.351349268015936,9.57063825063825,11.647574647574649,9.981678850864897,13.706168831168833,13.084791717943892,15.62482782369146,9.718285527109055,10.442699302613095,12.276748764520505,10.607225079447298,8.797208193041527,11.024894344338788,13.355485739008463,11.613812499229166,12.524087735626198,17.074524670405353,13.041948266380082,11.411506843325025,10.647703745529833,10.466884452995565,14.526439095883541,6.6922716474346915,14.123197789864458,10.59643672494796,11.662399624728392,6.60999485116333,11.027404385737718,11.41255210838544,7.3076603026603015,7.945626133126132,12.493766051955706,12.65016492628433,11.27281007036442,11.541050770217437,11.377866475088696,11.559891111974444,11.512010880066434,13.115191906858573,16.305300972435802,11.914104927993819,14.134961638692983,14.777300824175825,,,,,,,,,,,,
